phase,rating_attribute,rating_question,rating_question_details,rating_low,rating_high,stim_file,age,gender,stim_csv,trial_csv,RL_wrong_instruction,RL_wrong_instruction_n,feedback_txt_incorrect,RL_session_notice,session_name,number_str,practice_reps,condition,left_face,right_face,correct_resp,correct_face,reward_prob,pre_rating_scales_loop.thisRepN,pre_rating_scales_loop.thisTrialN,pre_rating_scales_loop.thisN,pre_rating_scales_loop.thisIndex,pre_rating_stims_loop.thisRepN,pre_rating_stims_loop.thisTrialN,pre_rating_stims_loop.thisN,pre_rating_stims_loop.thisIndex,session_loop.thisRepN,session_loop.thisTrialN,session_loop.thisN,session_loop.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,real_trials.thisRepN,real_trials.thisTrialN,real_trials.thisN,real_trials.thisIndex,post_rating_loop.thisRepN,post_rating_loop.thisTrialN,post_rating_loop.thisN,post_rating_loop.thisIndex,post_neutral_face_loop.thisRepN,post_neutral_face_loop.thisTrialN,post_neutral_face_loop.thisN,post_neutral_face_loop.thisIndex,pre_rating_scale.response,pre_rating_scale.rt,practice_response.keys,practice_response.corr,practice_response.rt,real_RL_response.keys,real_RL_response.corr,real_RL_response.rt,post_rating_scale.response,post_rating_scale.rt,participant,participant_gender,skip_practice,skip_ratings,date,expName,frameRate,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1360_gender-F_age-20.png,20,F,,,,,,,,,,,,,,,,0,1,1,0,0,6,6,38,,,,,,,,,,,,,,,,,,,,,-1,1.068,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1344_gender-M_age-25.png,25,M,,,,,,,,,,,,,,,,0,1,1,0,0,7,7,31,,,,,,,,,,,,,,,,,,,,,-2,1.068,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1373_gender-F_age-30.png,30,F,,,,,,,,,,,,,,,,0,1,1,0,0,8,8,45,,,,,,,,,,,,,,,,,,,,,0,0.901,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1294_gender-F_age-26.png,26,F,,,,,,,,,,,,,,,,0,1,1,0,0,9,9,14,,,,,,,,,,,,,,,,,,,,,1,0.899,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1307_gender-F_age-22.png,22,F,,,,,,,,,,,,,,,,0,1,1,0,0,10,10,20,,,,,,,,,,,,,,,,,,,,,1,1.3,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1335_gender-M_age-23.png,23,M,,,,,,,,,,,,,,,,0,1,1,0,0,11,11,27,,,,,,,,,,,,,,,,,,,,,1,0.868,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1354_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,1,1,0,0,12,12,34,,,,,,,,,,,,,,,,,,,,,-3,1.401,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1363_gender-M_age-19.png,19,M,,,,,,,,,,,,,,,,0,1,1,0,0,13,13,41,,,,,,,,,,,,,,,,,,,,,-1,1.934,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1309_gender-M_age-22.png,22,M,,,,,,,,,,,,,,,,0,1,1,0,0,14,14,21,,,,,,,,,,,,,,,,,,,,,-2,1.101,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1280_gender-M_age-18.png,18,M,,,,,,,,,,,,,,,,0,1,1,0,0,15,15,8,,,,,,,,,,,,,,,,,,,,,-3,1.999,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1376_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,1,1,0,0,16,16,46,,,,,,,,,,,,,,,,,,,,,1,7.266,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1266_gender-M_age-21.png,21,M,,,,,,,,,,,,,,,,0,1,1,0,0,17,17,2,,,,,,,,,,,,,,,,,,,,,2,1.334,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1339_gender-F_age-30.png,30,F,,,,,,,,,,,,,,,,0,1,1,0,0,18,18,28,,,,,,,,,,,,,,,,,,,,,1,1.234,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1270_gender-F_age-30.png,30,F,,,,,,,,,,,,,,,,0,1,1,0,0,19,19,4,,,,,,,,,,,,,,,,,,,,,1,1.068,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1362_gender-F_age-24.png,24,F,,,,,,,,,,,,,,,,0,1,1,0,0,20,20,40,,,,,,,,,,,,,,,,,,,,,0,1.434,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1318_gender-M_age-35.png,35,M,,,,,,,,,,,,,,,,0,1,1,0,0,21,21,25,,,,,,,,,,,,,,,,,,,,,-2,1.368,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1297_gender-F_age-22.png,22,F,,,,,,,,,,,,,,,,0,1,1,0,0,22,22,17,,,,,,,,,,,,,,,,,,,,,-2,1.801,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1290_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,1,1,0,0,23,23,11,,,,,,,,,,,,,,,,,,,,,0,3.101,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1306_gender-F_age-21.png,21,F,,,,,,,,,,,,,,,,0,1,1,0,0,24,24,19,,,,,,,,,,,,,,,,,,,,,1,1.501,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1378_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,1,1,0,0,25,25,48,,,,,,,,,,,,,,,,,,,,,2,0.968,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1341_gender-M_age-19.png,19,M,,,,,,,,,,,,,,,,0,1,1,0,0,26,26,29,,,,,,,,,,,,,,,,,,,,,1,1.068,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1358_gender-F_age-32.png,32,F,,,,,,,,,,,,,,,,0,1,1,0,0,27,27,37,,,,,,,,,,,,,,,,,,,,,1,1.033,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1291_gender-F_age-24.png,24,F,,,,,,,,,,,,,,,,0,1,1,0,0,28,28,12,,,,,,,,,,,,,,,,,,,,,-2,1.132,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1273_gender-F_age-20.png,20,F,,,,,,,,,,,,,,,,0,1,1,0,0,29,29,5,,,,,,,,,,,,,,,,,,,,,2,5.735,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1370_gender-M_age-19.png,19,M,,,,,,,,,,,,,,,,0,1,1,0,0,30,30,44,,,,,,,,,,,,,,,,,,,,,1,0.968,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1296_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,1,1,0,0,31,31,16,,,,,,,,,,,,,,,,,,,,,-1,1.001,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1345_gender-M_age-18.png,18,M,,,,,,,,,,,,,,,,0,1,1,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,-2,1.169,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1366_gender-F_age-24.png,24,F,,,,,,,,,,,,,,,,0,1,1,0,0,33,33,42,,,,,,,,,,,,,,,,,,,,,2,1.601,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1293_gender-F_age-31.png,31,F,,,,,,,,,,,,,,,,0,1,1,0,0,34,34,13,,,,,,,,,,,,,,,,,,,,,-1,1.733,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1315_gender-M_age-16.png,16,M,,,,,,,,,,,,,,,,0,1,1,0,0,35,35,24,,,,,,,,,,,,,,,,,,,,,1,1.001,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1377_gender-M_age-20.png,20,M,,,,,,,,,,,,,,,,0,1,1,0,0,36,36,47,,,,,,,,,,,,,,,,,,,,,0,0.901,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1274_gender-F_age-33.png,33,F,,,,,,,,,,,,,,,,0,1,1,0,0,37,37,6,,,,,,,,,,,,,,,,,,,,,-2,1.268,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1269_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,1,1,0,0,38,38,3,,,,,,,,,,,,,,,,,,,,,-2,1.034,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1356_gender-F_age-20.png,20,F,,,,,,,,,,,,,,,,0,1,1,0,0,39,39,36,,,,,,,,,,,,,,,,,,,,,2,1.034,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1310_gender-F_age-28.png,28,F,,,,,,,,,,,,,,,,0,1,1,0,0,40,40,22,,,,,,,,,,,,,,,,,,,,,-2,1.069,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1347_gender-F_age-27.png,27,F,,,,,,,,,,,,,,,,0,1,1,0,0,41,41,33,,,,,,,,,,,,,,,,,,,,,-1,1.734,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1279_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,1,1,0,0,42,42,7,,,,,,,,,,,,,,,,,,,,,1,1.033,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1342_gender-M_age-19.png,19,M,,,,,,,,,,,,,,,,0,1,1,0,0,43,43,30,,,,,,,,,,,,,,,,,,,,,-2,1.969,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1302_gender-F_age-30.png,30,F,,,,,,,,,,,,,,,,0,1,1,0,0,44,44,18,,,,,,,,,,,,,,,,,,,,,0,0.868,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1264_gender-F_age-26.png,26,F,,,,,,,,,,,,,,,,0,1,1,0,0,45,45,1,,,,,,,,,,,,,,,,,,,,,-1,1.068,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1361_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,1,1,0,0,46,46,39,,,,,,,,,,,,,,,,,,,,,0,1.201,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1285_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,1,1,0,0,47,47,9,,,,,,,,,,,,,,,,,,,,,0,1.301,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1289_gender-F_age-20.png,20,F,,,,,,,,,,,,,,,,0,1,1,0,0,48,48,10,,,,,,,,,,,,,,,,,,,,,-1,1.168,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,stims/neutral_stims/id-1323_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,1,1,0,0,49,49,26,,,,,,,,,,,,,,,,,,,,,-1,4.568,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1274_gender-F_age-33.png,33,F,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,6,,,,,,,,,,,,,,,,,,,,,-3,2.201,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1367_gender-M_age-20.png,20,M,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,43,,,,,,,,,,,,,,,,,,,,,2,1.337,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1335_gender-M_age-23.png,23,M,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,27,,,,,,,,,,,,,,,,,,,,,1,1.168,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1297_gender-F_age-22.png,22,F,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,17,,,,,,,,,,,,,,,,,,,,,-2,2.234,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1362_gender-F_age-24.png,24,F,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,40,,,,,,,,,,,,,,,,,,,,,0,0.769,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1361_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,39,,,,,,,,,,,,,,,,,,,,,3,1.601,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1356_gender-F_age-20.png,20,F,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,36,,,,,,,,,,,,,,,,,,,,,2,2.568,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1323_gender-F_age-23.png,23,F,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,26,,,,,,,,,,,,,,,,,,,,,-1,1.101,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1373_gender-F_age-30.png,30,F,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,45,,,,,,,,,,,,,,,,,,,,,0,0.801,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1366_gender-F_age-24.png,24,F,,,,,,,,,,,,,,,,0,2,2,2,0,9,9,42,,,,,,,,,,,,,,,,,,,,,2,1.235,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1311_gender-F_age-22.png,22,F,,,,,,,,,,,,,,,,0,2,2,2,0,10,10,23,,,,,,,,,,,,,,,,,,,,,1,0.933,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1279_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,2,2,2,0,11,11,7,,,,,,,,,,,,,,,,,,,,,1,0.934,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1291_gender-F_age-24.png,24,F,,,,,,,,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,0,2.768,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1345_gender-M_age-18.png,18,M,,,,,,,,,,,,,,,,0,2,2,2,0,13,13,32,,,,,,,,,,,,,,,,,,,,,0,1.701,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,stims/neutral_stims/id-1285_gender-F_age-19.png,19,F,,,,,,,,,,,,,,,,0,2,2,2,0,14,14,9,,,,,,,,,,,,,,,,,,,,,1,1.001,,,,,,,,,99,M,False,False,2018_okt_15_1409,pilot_RL,29.99706505642592,
